,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
4.33056E-03,-6.00000E+00,2.40000E-01,5.68000E+00,0.00000E+00
4.33256E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
4.33456E-03,-6.08000E+00,1.60000E-01,5.68000E+00,0.00000E+00
4.33656E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.33856E-03,-6.08000E+00,1.60000E-01,5.68000E+00,0.00000E+00
4.34056E-03,-6.08000E+00,1.60000E-01,5.68000E+00,8.00000E-02
4.34256E-03,-6.08000E+00,1.60000E-01,5.68000E+00,0.00000E+00
4.34456E-03,-6.08000E+00,1.60000E-01,5.68000E+00,0.00000E+00
4.34656E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.34856E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.35056E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.35256E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.35456E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.35656E-03,-6.08000E+00,8.00000E-02,5.68000E+00,8.00000E-02
4.35856E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.36056E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.36256E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.36456E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.36656E-03,-6.08000E+00,8.00000E-02,5.68000E+00,-8.00000E-02
4.36856E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.37056E-03,-6.08000E+00,0.00000E+00,5.68000E+00,0.00000E+00
4.37256E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
4.37456E-03,-6.08000E+00,0.00000E+00,5.68000E+00,0.00000E+00
4.37656E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.37856E-03,-6.00000E+00,8.00000E-02,5.76000E+00,8.00000E-02
4.38056E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.38256E-03,-6.08000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.38456E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.38656E-03,-6.08000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.38856E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.39056E-03,-6.08000E+00,0.00000E+00,5.76000E+00,8.00000E-02
4.39256E-03,-6.08000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.39456E-03,-6.08000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.39656E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.39856E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.40056E-03,-6.00000E+00,0.00000E+00,5.76000E+00,-8.00000E-02
4.40256E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.40456E-03,-6.00000E+00,0.00000E+00,5.76000E+00,8.00000E-02
4.40656E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.40856E-03,-6.00000E+00,0.00000E+00,5.84000E+00,0.00000E+00
4.41056E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.41256E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.41456E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.41656E-03,-5.92000E+00,0.00000E+00,5.84000E+00,-8.00000E-02
4.41856E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
4.42056E-03,-6.00000E+00,0.00000E+00,5.84000E+00,0.00000E+00
4.42256E-03,-6.00000E+00,0.00000E+00,5.84000E+00,0.00000E+00
4.42456E-03,-6.00000E+00,0.00000E+00,5.84000E+00,0.00000E+00
4.42656E-03,-6.00000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.42856E-03,-5.92000E+00,0.00000E+00,5.84000E+00,8.00000E-02
4.43056E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.43256E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.43456E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.43656E-03,-5.92000E+00,0.00000E+00,5.84000E+00,0.00000E+00
4.43856E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.44056E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.44256E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
4.44456E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.44656E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.44856E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.45056E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.45256E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.45456E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.45656E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.45856E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.46056E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.46256E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.46456E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,8.00000E-02
4.46656E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.46856E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.47056E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.47256E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.47456E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.47656E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.47856E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.48056E-03,-5.76000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
4.48256E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.48456E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
4.48656E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,-8.00000E-02
4.48856E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
4.49056E-03,-5.76000E+00,-1.60000E-01,5.76000E+00,0.00000E+00
4.49256E-03,-5.68000E+00,-1.60000E-01,5.76000E+00,0.00000E+00
4.49456E-03,-5.76000E+00,-1.60000E-01,5.68000E+00,8.00000E-02
4.49656E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
4.49856E-03,-5.76000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
4.50056E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
4.50256E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
4.50456E-03,-5.68000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.50656E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
4.50856E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.51056E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.51256E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.51456E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.51656E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.51856E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
4.52056E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
4.52256E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
4.52456E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
4.52656E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
4.52856E-03,-5.44000E+00,-3.20000E-01,5.68000E+00,8.00000E-02
4.53056E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
4.53256E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,-8.00000E-02
4.53456E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
4.53656E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
4.53856E-03,-5.44000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
4.54056E-03,-5.44000E+00,-4.00000E-01,5.52000E+00,0.00000E+00
4.54256E-03,-5.44000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
4.54456E-03,-5.44000E+00,-4.80000E-01,5.60000E+00,0.00000E+00
4.54656E-03,-5.36000E+00,-4.80000E-01,5.60000E+00,0.00000E+00
4.54856E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,0.00000E+00
4.55056E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,0.00000E+00
4.55256E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,0.00000E+00
4.55456E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,8.00000E-02
4.55656E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
4.55856E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
4.56056E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
4.56256E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
4.56456E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
4.56656E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
4.56856E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
4.57056E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
4.57256E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
4.57456E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
4.57656E-03,-5.20000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
4.57856E-03,-5.20000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
4.58056E-03,-5.12000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
4.58256E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
4.58456E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
4.58656E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
4.58856E-03,-5.12000E+00,-8.80000E-01,5.36000E+00,0.00000E+00
4.59056E-03,-5.04000E+00,-8.80000E-01,5.36000E+00,0.00000E+00
4.59256E-03,-5.04000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
4.59456E-03,-5.04000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
4.59656E-03,-5.04000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
4.59856E-03,-4.96000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
4.60056E-03,-4.96000E+00,-9.60000E-01,5.20000E+00,0.00000E+00
4.60256E-03,-4.96000E+00,-9.60000E-01,5.20000E+00,0.00000E+00
4.60456E-03,-4.88000E+00,-9.60000E-01,5.20000E+00,0.00000E+00
4.60656E-03,-4.88000E+00,-1.04000E+00,5.20000E+00,0.00000E+00
4.60856E-03,-4.88000E+00,-1.12000E+00,5.20000E+00,0.00000E+00
4.61056E-03,-4.88000E+00,-1.12000E+00,5.20000E+00,0.00000E+00
4.61256E-03,-4.88000E+00,-1.12000E+00,5.20000E+00,0.00000E+00
4.61456E-03,-4.88000E+00,-1.12000E+00,5.20000E+00,0.00000E+00
4.61656E-03,-4.80000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
4.61856E-03,-4.80000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
4.62056E-03,-4.72000E+00,-1.20000E+00,5.20000E+00,0.00000E+00
4.62256E-03,-4.80000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
4.62456E-03,-4.72000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
4.62656E-03,-4.72000E+00,-1.28000E+00,5.12000E+00,0.00000E+00
4.62856E-03,-4.64000E+00,-1.28000E+00,5.12000E+00,0.00000E+00
4.63056E-03,-4.64000E+00,-1.36000E+00,5.12000E+00,0.00000E+00
4.63256E-03,-4.64000E+00,-1.36000E+00,5.12000E+00,0.00000E+00
4.63456E-03,-4.64000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
4.63656E-03,-4.64000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
4.63856E-03,-4.64000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
4.64056E-03,-4.56000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
4.64256E-03,-4.56000E+00,-1.44000E+00,5.12000E+00,-8.00000E-02
4.64456E-03,-4.56000E+00,-1.52000E+00,5.04000E+00,0.00000E+00
4.64656E-03,-4.48000E+00,-1.60000E+00,5.04000E+00,0.00000E+00
4.64856E-03,-4.48000E+00,-1.60000E+00,5.12000E+00,0.00000E+00
4.65056E-03,-4.48000E+00,-1.60000E+00,5.04000E+00,0.00000E+00
4.65256E-03,-4.40000E+00,-1.68000E+00,5.04000E+00,8.00000E-02
4.65456E-03,-4.40000E+00,-1.68000E+00,5.04000E+00,0.00000E+00
4.65656E-03,-4.32000E+00,-1.68000E+00,5.04000E+00,0.00000E+00
4.65856E-03,-4.32000E+00,-1.76000E+00,5.04000E+00,0.00000E+00
4.66056E-03,-4.32000E+00,-1.76000E+00,5.04000E+00,0.00000E+00
4.66256E-03,-4.32000E+00,-1.76000E+00,5.04000E+00,8.00000E-02
4.66456E-03,-4.32000E+00,-1.84000E+00,5.04000E+00,0.00000E+00
4.66656E-03,-4.24000E+00,-1.84000E+00,4.96000E+00,0.00000E+00
4.66856E-03,-4.24000E+00,-1.92000E+00,4.96000E+00,0.00000E+00
4.67056E-03,-4.24000E+00,-1.92000E+00,4.96000E+00,0.00000E+00
4.67256E-03,-4.16000E+00,-2.00000E+00,4.96000E+00,0.00000E+00
4.67456E-03,-4.16000E+00,-2.00000E+00,4.88000E+00,0.00000E+00
4.67656E-03,-4.08000E+00,-2.08000E+00,4.88000E+00,0.00000E+00
4.67856E-03,-4.08000E+00,-2.08000E+00,4.88000E+00,-8.00000E-02
4.68056E-03,-4.08000E+00,-2.08000E+00,4.96000E+00,0.00000E+00
4.68256E-03,-4.08000E+00,-2.16000E+00,4.88000E+00,0.00000E+00
4.68456E-03,-4.00000E+00,-2.16000E+00,4.88000E+00,0.00000E+00
4.68656E-03,-4.00000E+00,-2.24000E+00,4.88000E+00,8.00000E-02
4.68856E-03,-3.92000E+00,-2.32000E+00,4.88000E+00,0.00000E+00
4.69056E-03,-3.92000E+00,-2.32000E+00,4.88000E+00,0.00000E+00
4.69256E-03,-3.84000E+00,-2.32000E+00,4.88000E+00,0.00000E+00
4.69456E-03,-3.84000E+00,-2.32000E+00,4.88000E+00,0.00000E+00
4.69656E-03,-3.76000E+00,-2.40000E+00,4.88000E+00,0.00000E+00
4.69856E-03,-3.76000E+00,-2.40000E+00,4.88000E+00,0.00000E+00
4.70056E-03,-3.76000E+00,-2.48000E+00,4.80000E+00,0.00000E+00
4.70256E-03,-3.76000E+00,-2.56000E+00,4.88000E+00,0.00000E+00
4.70456E-03,-3.76000E+00,-2.56000E+00,4.80000E+00,0.00000E+00
4.70656E-03,-3.68000E+00,-2.56000E+00,4.88000E+00,0.00000E+00
4.70856E-03,-3.60000E+00,-2.64000E+00,4.80000E+00,0.00000E+00
4.71056E-03,-3.60000E+00,-2.64000E+00,4.80000E+00,0.00000E+00
4.71256E-03,-3.52000E+00,-2.64000E+00,4.80000E+00,0.00000E+00
4.71456E-03,-3.44000E+00,-2.72000E+00,4.80000E+00,0.00000E+00
4.71656E-03,-3.44000E+00,-2.80000E+00,4.88000E+00,0.00000E+00
4.71856E-03,-3.44000E+00,-2.80000E+00,4.80000E+00,0.00000E+00
4.72056E-03,-3.44000E+00,-2.88000E+00,4.88000E+00,0.00000E+00
4.72256E-03,-3.44000E+00,-2.88000E+00,4.80000E+00,8.00000E-02
4.72456E-03,-3.36000E+00,-2.88000E+00,4.80000E+00,0.00000E+00
4.72656E-03,-3.28000E+00,-2.96000E+00,4.80000E+00,0.00000E+00
4.72856E-03,-3.28000E+00,-2.96000E+00,4.80000E+00,0.00000E+00
4.73056E-03,-3.20000E+00,-3.04000E+00,4.80000E+00,0.00000E+00
4.73256E-03,-3.20000E+00,-3.04000E+00,4.80000E+00,0.00000E+00
4.73456E-03,-3.12000E+00,-3.12000E+00,4.80000E+00,0.00000E+00
4.73656E-03,-3.12000E+00,-3.12000E+00,4.80000E+00,0.00000E+00
4.73856E-03,-3.04000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
4.74056E-03,-3.04000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
4.74256E-03,-2.96000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
4.74456E-03,-2.96000E+00,-3.28000E+00,4.88000E+00,0.00000E+00
4.74656E-03,-2.88000E+00,-3.28000E+00,4.80000E+00,0.00000E+00
4.74856E-03,-2.88000E+00,-3.36000E+00,4.80000E+00,0.00000E+00
4.75056E-03,-2.80000E+00,-3.44000E+00,4.88000E+00,0.00000E+00
4.75256E-03,-2.80000E+00,-3.44000E+00,4.88000E+00,0.00000E+00
4.75456E-03,-2.80000E+00,-3.44000E+00,4.88000E+00,0.00000E+00
4.75656E-03,-2.72000E+00,-3.52000E+00,4.80000E+00,0.00000E+00
4.75856E-03,-2.64000E+00,-3.52000E+00,4.80000E+00,0.00000E+00
4.76056E-03,-2.64000E+00,-3.52000E+00,4.80000E+00,0.00000E+00
4.76256E-03,-2.64000E+00,-3.60000E+00,4.88000E+00,0.00000E+00
4.76456E-03,-2.56000E+00,-3.68000E+00,4.88000E+00,0.00000E+00
4.76656E-03,-2.56000E+00,-3.68000E+00,4.88000E+00,0.00000E+00
4.76856E-03,-2.48000E+00,-3.68000E+00,4.88000E+00,0.00000E+00
4.77056E-03,-2.48000E+00,-3.76000E+00,4.88000E+00,8.00000E-02
4.77256E-03,-2.48000E+00,-3.76000E+00,4.96000E+00,0.00000E+00
4.77456E-03,-2.32000E+00,-3.76000E+00,4.88000E+00,0.00000E+00
4.77656E-03,-2.32000E+00,-3.84000E+00,4.96000E+00,0.00000E+00
4.77856E-03,-2.32000E+00,-3.84000E+00,4.96000E+00,0.00000E+00
4.78056E-03,-2.24000E+00,-3.92000E+00,4.88000E+00,0.00000E+00
4.78256E-03,-2.24000E+00,-3.92000E+00,4.88000E+00,0.00000E+00
4.78456E-03,-2.24000E+00,-4.00000E+00,4.96000E+00,0.00000E+00
4.78656E-03,-2.24000E+00,-4.00000E+00,4.88000E+00,0.00000E+00
4.78856E-03,-2.08000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
4.79056E-03,-2.08000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
4.79256E-03,-2.08000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
4.79456E-03,-2.08000E+00,-4.08000E+00,4.96000E+00,-8.00000E-02
4.79656E-03,-2.00000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
4.79856E-03,-1.92000E+00,-4.16000E+00,4.96000E+00,0.00000E+00
4.80056E-03,-1.92000E+00,-4.16000E+00,5.04000E+00,0.00000E+00
4.80256E-03,-1.92000E+00,-4.24000E+00,5.04000E+00,0.00000E+00
4.80456E-03,-1.84000E+00,-4.24000E+00,5.04000E+00,0.00000E+00
4.80656E-03,-1.84000E+00,-4.24000E+00,5.04000E+00,0.00000E+00
4.80856E-03,-1.76000E+00,-4.32000E+00,5.04000E+00,0.00000E+00
4.81056E-03,-1.76000E+00,-4.32000E+00,5.04000E+00,0.00000E+00
4.81256E-03,-1.76000E+00,-4.32000E+00,5.12000E+00,0.00000E+00
4.81456E-03,-1.76000E+00,-4.32000E+00,5.12000E+00,0.00000E+00
4.81656E-03,-1.76000E+00,-4.40000E+00,5.12000E+00,0.00000E+00
4.81856E-03,-1.60000E+00,-4.40000E+00,5.12000E+00,8.00000E-02
4.82056E-03,-1.68000E+00,-4.48000E+00,5.12000E+00,0.00000E+00
4.82256E-03,-1.60000E+00,-4.48000E+00,5.04000E+00,0.00000E+00
4.82456E-03,-1.52000E+00,-4.48000E+00,5.12000E+00,0.00000E+00
4.82656E-03,-1.52000E+00,-4.48000E+00,5.12000E+00,0.00000E+00
4.82856E-03,-1.52000E+00,-4.56000E+00,5.12000E+00,0.00000E+00
4.83056E-03,-1.44000E+00,-4.56000E+00,5.12000E+00,0.00000E+00
4.83256E-03,-1.44000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
4.83456E-03,-1.44000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
4.83656E-03,-1.44000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
4.83856E-03,-1.36000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
4.84056E-03,-1.36000E+00,-4.64000E+00,5.20000E+00,-8.00000E-02
4.84256E-03,-1.36000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
4.84456E-03,-1.28000E+00,-4.72000E+00,5.12000E+00,0.00000E+00
4.84656E-03,-1.28000E+00,-4.72000E+00,5.20000E+00,0.00000E+00
4.84856E-03,-1.20000E+00,-4.80000E+00,5.20000E+00,0.00000E+00
4.85056E-03,-1.20000E+00,-4.80000E+00,5.20000E+00,0.00000E+00
4.85256E-03,-1.20000E+00,-4.72000E+00,5.20000E+00,-8.00000E-02
4.85456E-03,-1.20000E+00,-4.80000E+00,5.28000E+00,0.00000E+00
4.85656E-03,-1.20000E+00,-4.80000E+00,5.28000E+00,0.00000E+00
4.85856E-03,-1.20000E+00,-4.88000E+00,5.28000E+00,0.00000E+00
4.86056E-03,-1.12000E+00,-4.88000E+00,5.28000E+00,8.00000E-02
4.86256E-03,-1.12000E+00,-4.88000E+00,5.28000E+00,8.00000E-02
4.86456E-03,-1.12000E+00,-4.88000E+00,5.36000E+00,0.00000E+00
4.86656E-03,-1.12000E+00,-4.88000E+00,5.28000E+00,0.00000E+00
4.86856E-03,-1.04000E+00,-4.88000E+00,5.36000E+00,0.00000E+00
4.87056E-03,-1.04000E+00,-4.88000E+00,5.36000E+00,0.00000E+00
4.87256E-03,-9.60000E-01,-4.88000E+00,5.36000E+00,0.00000E+00
4.87456E-03,-9.60000E-01,-4.96000E+00,5.36000E+00,8.00000E-02
4.87656E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
4.87856E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
4.88056E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
4.88256E-03,-8.80000E-01,-5.04000E+00,5.36000E+00,0.00000E+00
4.88456E-03,-8.80000E-01,-5.04000E+00,5.44000E+00,0.00000E+00
4.88656E-03,-8.80000E-01,-5.04000E+00,5.36000E+00,0.00000E+00
4.88856E-03,-8.80000E-01,-5.12000E+00,5.36000E+00,8.00000E-02
4.89056E-03,-8.80000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
4.89256E-03,-8.00000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
4.89456E-03,-8.00000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
4.89656E-03,-8.00000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
4.89856E-03,-7.20000E-01,-5.20000E+00,5.44000E+00,0.00000E+00
4.90056E-03,-7.20000E-01,-5.20000E+00,5.44000E+00,0.00000E+00
4.90256E-03,-6.40000E-01,-5.20000E+00,5.44000E+00,8.00000E-02
4.90456E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
4.90656E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
4.90856E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
4.91056E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
4.91256E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
4.91456E-03,-6.40000E-01,-5.28000E+00,5.52000E+00,8.00000E-02
4.91656E-03,-6.40000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
4.91856E-03,-6.40000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
4.92056E-03,-5.60000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
4.92256E-03,-5.60000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
4.92456E-03,-5.60000E-01,-5.36000E+00,5.68000E+00,0.00000E+00
4.92656E-03,-4.80000E-01,-5.36000E+00,5.60000E+00,0.00000E+00
4.92856E-03,-4.80000E-01,-5.36000E+00,5.68000E+00,0.00000E+00
4.93056E-03,-4.80000E-01,-5.36000E+00,5.68000E+00,0.00000E+00
4.93256E-03,-4.80000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.93456E-03,-4.80000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.93656E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.93856E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.94056E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.94256E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.94456E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.94656E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.94856E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,8.00000E-02
4.95056E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.95256E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.95456E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
4.95656E-03,-3.20000E-01,-5.52000E+00,5.76000E+00,0.00000E+00
4.95856E-03,-3.20000E-01,-5.52000E+00,5.68000E+00,0.00000E+00
4.96056E-03,-3.20000E-01,-5.52000E+00,5.76000E+00,0.00000E+00
4.96256E-03,-3.20000E-01,-5.52000E+00,5.76000E+00,0.00000E+00
4.96456E-03,-3.20000E-01,-5.60000E+00,5.76000E+00,0.00000E+00
4.96656E-03,-3.20000E-01,-5.60000E+00,5.76000E+00,0.00000E+00
4.96856E-03,-2.40000E-01,-5.60000E+00,5.76000E+00,0.00000E+00
4.97056E-03,-3.20000E-01,-5.60000E+00,5.76000E+00,8.00000E-02
4.97256E-03,-2.40000E-01,-5.60000E+00,5.76000E+00,0.00000E+00
4.97456E-03,-2.40000E-01,-5.60000E+00,5.76000E+00,0.00000E+00
4.97656E-03,-2.40000E-01,-5.60000E+00,5.84000E+00,0.00000E+00
4.97856E-03,-2.40000E-01,-5.68000E+00,5.84000E+00,0.00000E+00
4.98056E-03,-2.40000E-01,-5.60000E+00,5.84000E+00,0.00000E+00
4.98256E-03,-2.40000E-01,-5.68000E+00,5.76000E+00,0.00000E+00
4.98456E-03,-2.40000E-01,-5.68000E+00,5.76000E+00,0.00000E+00
4.98656E-03,-1.60000E-01,-5.68000E+00,5.84000E+00,0.00000E+00
4.98856E-03,-1.60000E-01,-5.68000E+00,5.84000E+00,0.00000E+00
4.99056E-03,-1.60000E-01,-5.60000E+00,5.84000E+00,0.00000E+00
4.99256E-03,-1.60000E-01,-5.68000E+00,5.76000E+00,0.00000E+00
4.99456E-03,-1.60000E-01,-5.76000E+00,5.84000E+00,0.00000E+00
